epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,107.32,1.15563,0.52511,1.04234,0.99756,1,0.995,0.6616,1.28538,0.48137,1.12325,0.00143197,0.00143197,0.00143197
37,110.231,1.13824,0.50021,1.02964,0.99729,1,0.995,0.65736,1.26594,0.48465,1.12446,0.00141574,0.00141574,0.00141574
38,113.103,1.1304,0.4959,1.02902,0.98392,0.97778,0.99457,0.64295,1.23785,0.52923,1.09185,0.00139951,0.00139951,0.00139951
39,115.978,1.14797,0.50216,1.0271,0.99735,1,0.995,0.67245,1.32025,0.48687,1.11751,0.00138328,0.00138328,0.00138328
40,118.83,1.08358,0.48997,1.01095,0.99789,1,0.995,0.66344,1.26924,0.49058,1.09696,0.00136705,0.00136705,0.00136705
41,121.631,1.13281,0.50694,1.02385,0.99706,1,0.995,0.67394,1.2028,0.51447,1.07965,0.00135082,0.00135082,0.00135082
42,124.477,1.10953,0.49549,1.01935,1,0.99653,0.995,0.67133,1.23914,0.50681,1.10226,0.00133459,0.00133459,0.00133459
43,127.306,1.131,0.49583,1.02867,0.99414,1,0.995,0.671,1.25391,0.48136,1.09148,0.00131836,0.00131836,0.00131836
44,130.126,1.11197,0.48832,1.02246,0.99812,1,0.995,0.66954,1.23315,0.50197,1.09223,0.00130213,0.00130213,0.00130213
45,132.906,1.0958,0.47314,1.01778,0.99793,1,0.995,0.63567,1.3335,0.49648,1.17477,0.0012859,0.0012859,0.0012859
46,135.868,1.09175,0.48389,1.01683,0.99829,1,0.995,0.69303,1.20687,0.4695,1.10251,0.00126967,0.00126967,0.00126967
47,138.748,1.11186,0.48256,1.01936,0.97822,0.99814,0.99457,0.67125,1.24735,0.46625,1.1186,0.00125344,0.00125344,0.00125344
48,141.544,1.10159,0.47559,1.02624,0.99918,1,0.995,0.68447,1.2193,0.45221,1.08371,0.00123721,0.00123721,0.00123721
49,144.364,1.10309,0.47646,1.02118,0.99823,1,0.995,0.68396,1.28798,0.4528,1.13348,0.00122098,0.00122098,0.00122098
50,147.211,1.08176,0.47201,1.00331,0.99045,1,0.995,0.70299,1.24939,0.46976,1.11307,0.00120475,0.00120475,0.00120475
51,150.061,1.08766,0.47188,1.01459,0.99517,1,0.995,0.67767,1.26475,0.46162,1.10723,0.00118852,0.00118852,0.00118852
52,152.875,1.06119,0.46168,0.99821,0.99835,1,0.995,0.71223,1.19078,0.46788,1.07066,0.0011723,0.0011723,0.0011723
53,155.849,1.06997,0.46705,1.00665,0.99735,1,0.995,0.69024,1.19331,0.46067,1.06555,0.00115607,0.00115607,0.00115607
54,158.717,1.08289,0.4703,1.01275,0.99103,1,0.995,0.67539,1.20723,0.47299,1.08315,0.00113984,0.00113984,0.00113984
55,161.556,1.03315,0.45701,0.99556,0.99777,1,0.995,0.67308,1.2817,0.44335,1.12174,0.00112361,0.00112361,0.00112361
56,164.384,1.03757,0.45284,1.00108,0.99838,1,0.995,0.70408,1.22726,0.44677,1.08911,0.00110738,0.00110738,0.00110738
57,167.225,1.07352,0.45873,1.00605,0.99414,1,0.995,0.67147,1.32424,0.48436,1.12582,0.00109115,0.00109115,0.00109115
58,170.25,1.02728,0.44788,0.99695,0.99863,1,0.995,0.67745,1.34012,0.47603,1.15003,0.00107492,0.00107492,0.00107492
59,173.512,1.03492,0.45628,1.00612,0.99891,1,0.995,0.66702,1.3202,0.46898,1.13705,0.00105869,0.00105869,0.00105869
60,177.034,1.02619,0.45415,0.99413,0.99749,1,0.995,0.66395,1.27318,0.44676,1.1418,0.00104246,0.00104246,0.00104246
61,180.627,1.01037,0.44729,0.98265,0.99756,1,0.995,0.6754,1.22898,0.46365,1.10514,0.00102623,0.00102623,0.00102623
62,184.325,1.01962,0.44044,0.99411,0.97934,1,0.995,0.67458,1.25504,0.44996,1.10578,0.00101,0.00101,0.00101
63,187.797,1.01732,0.44594,0.99067,0.96222,1,0.99217,0.63724,1.33839,0.49718,1.14932,0.00099377,0.00099377,0.00099377
64,191.714,1.01314,0.45077,0.98131,0.97661,1,0.995,0.67624,1.26911,0.48624,1.12834,0.000977541,0.000977541,0.000977541
65,196.083,1.00335,0.44543,0.97986,0.97792,0.98431,0.99457,0.68349,1.2471,0.45781,1.1224,0.000961311,0.000961311,0.000961311
66,200.163,1.00127,0.44098,0.98412,0.9985,1,0.995,0.65987,1.35264,0.46708,1.17697,0.000945082,0.000945082,0.000945082
67,203.88,0.99517,0.44607,0.97985,0.99666,1,0.995,0.70207,1.20999,0.42559,1.07761,0.000928852,0.000928852,0.000928852
68,207.715,0.99413,0.441,0.98598,0.99853,1,0.995,0.69448,1.23224,0.43483,1.0946,0.000912623,0.000912623,0.000912623
69,211.914,0.96661,0.4262,0.96994,0.99716,1,0.995,0.69089,1.27601,0.45129,1.13068,0.000896393,0.000896393,0.000896393
70,215.863,0.97524,0.43778,0.97131,0.99845,1,0.995,0.69226,1.2645,0.43485,1.09073,0.000880164,0.000880164,0.000880164
71,219.419,0.98745,0.44266,0.96916,0.99822,1,0.995,0.69863,1.22838,0.42421,1.07934,0.000863934,0.000863934,0.000863934
72,223.209,1.00346,0.43858,0.97457,0.99852,1,0.995,0.6721,1.28746,0.46536,1.12122,0.000847705,0.000847705,0.000847705
73,227.022,1.00074,0.43752,0.98281,0.99564,1,0.995,0.68004,1.26343,0.46205,1.123,0.000831475,0.000831475,0.000831475
74,230.822,0.97666,0.43639,0.98164,0.99854,1,0.995,0.65167,1.38957,0.47146,1.20347,0.000815246,0.000815246,0.000815246
75,234.6,0.96304,0.43647,0.96651,0.99791,1,0.995,0.66337,1.39038,0.47864,1.17051,0.000799016,0.000799016,0.000799016
76,238.706,0.96709,0.42625,0.97688,0.98968,1,0.995,0.66012,1.29537,0.47038,1.14353,0.000782787,0.000782787,0.000782787
77,242.591,0.94383,0.42145,0.96078,0.99401,1,0.995,0.70362,1.23464,0.43848,1.1076,0.000766557,0.000766557,0.000766557
78,246.183,0.96705,0.42534,0.98388,0.99845,1,0.995,0.69482,1.25066,0.45391,1.10981,0.000750328,0.000750328,0.000750328
79,249.882,0.94108,0.41474,0.96259,0.97721,1,0.995,0.69069,1.27919,0.43699,1.14777,0.000734098,0.000734098,0.000734098
80,253.455,0.91445,0.41152,0.95643,0.99862,1,0.995,0.68581,1.29633,0.43488,1.14613,0.000717869,0.000717869,0.000717869
81,257.391,0.94299,0.42022,0.97047,0.99858,1,0.995,0.69686,1.19709,0.43178,1.09876,0.000701639,0.000701639,0.000701639
82,260.917,0.91484,0.4102,0.9607,0.99633,1,0.995,0.70215,1.2097,0.44103,1.10121,0.00068541,0.00068541,0.00068541
83,264.447,0.91435,0.4055,0.95132,0.99733,1,0.995,0.68374,1.25859,0.45028,1.12754,0.00066918,0.00066918,0.00066918
84,268.071,0.9185,0.40838,0.96216,0.99846,1,0.995,0.67597,1.34092,0.44571,1.17247,0.000652951,0.000652951,0.000652951
85,271.771,0.93671,0.41425,0.95965,0.99824,1,0.995,0.6783,1.32648,0.44926,1.1755,0.000636721,0.000636721,0.000636721
86,275.357,0.92414,0.41372,0.96526,0.99814,1,0.995,0.68625,1.25949,0.4526,1.10784,0.000620492,0.000620492,0.000620492
87,279.055,0.91769,0.40618,0.95225,0.99127,1,0.995,0.67189,1.27983,0.45452,1.13049,0.000604262,0.000604262,0.000604262
88,282.646,0.90803,0.40505,0.94822,0.99865,1,0.995,0.67304,1.23916,0.43898,1.13017,0.000588033,0.000588033,0.000588033
89,286.112,0.89322,0.40198,0.94769,0.99873,1,0.995,0.66698,1.29425,0.4638,1.16361,0.000571803,0.000571803,0.000571803
90,289.83,0.88278,0.40646,0.95122,0.99678,1,0.995,0.6961,1.22469,0.45757,1.10956,0.000555574,0.000555574,0.000555574
91,293.786,0.88985,0.39749,0.94602,1,0.9985,0.995,0.68123,1.26534,0.45035,1.14136,0.000539344,0.000539344,0.000539344
92,297.51,0.87675,0.39497,0.94097,0.97783,1,0.995,0.6537,1.29422,0.45032,1.17505,0.000523115,0.000523115,0.000523115
93,301.199,0.87944,0.39622,0.94772,0.9971,1,0.995,0.6707,1.24994,0.42451,1.13729,0.000506885,0.000506885,0.000506885
94,305.072,0.85548,0.38983,0.93931,0.99701,1,0.995,0.67579,1.27019,0.43586,1.14571,0.000490656,0.000490656,0.000490656
95,308.991,0.85842,0.38603,0.93922,0.99597,1,0.995,0.65812,1.32182,0.43411,1.16415,0.000474426,0.000474426,0.000474426
96,312.005,0.85805,0.38628,0.93364,1,0.99826,0.995,0.66761,1.32625,0.43723,1.15102,0.000458197,0.000458197,0.000458197
97,314.685,0.85654,0.38694,0.92996,0.99725,1,0.995,0.66104,1.31527,0.43372,1.15467,0.000441967,0.000441967,0.000441967
98,317.428,0.84987,0.38811,0.93384,0.9981,1,0.995,0.67908,1.29805,0.42993,1.13588,0.000425738,0.000425738,0.000425738
99,320.155,0.84699,0.3824,0.92752,0.99712,1,0.995,0.65549,1.29397,0.43271,1.12835,0.000409508,0.000409508,0.000409508
100,322.87,0.83234,0.38012,0.926,0.99756,1,0.995,0.66735,1.30392,0.44767,1.16994,0.000393279,0.000393279,0.000393279
101,325.59,0.84743,0.37605,0.92943,0.99823,1,0.995,0.67466,1.28113,0.44353,1.15312,0.000377049,0.000377049,0.000377049
102,328.443,0.83112,0.37866,0.9315,0.99855,1,0.995,0.67403,1.26782,0.44269,1.1385,0.00036082,0.00036082,0.00036082
103,331.226,0.81061,0.3743,0.92072,0.97684,1,0.99457,0.67549,1.27016,0.4416,1.12925,0.00034459,0.00034459,0.00034459
104,334.066,0.82256,0.37702,0.92432,0.99846,1,0.995,0.66492,1.29465,0.45726,1.16729,0.000328361,0.000328361,0.000328361
105,336.77,0.81447,0.37127,0.91827,0.99839,1,0.995,0.66673,1.32047,0.4469,1.19667,0.000312131,0.000312131,0.000312131
106,339.498,0.82576,0.37894,0.9246,0.9984,1,0.995,0.66517,1.30223,0.44654,1.16239,0.000295902,0.000295902,0.000295902
107,342.179,0.80546,0.36824,0.91915,0.99839,1,0.995,0.68449,1.25645,0.43264,1.14838,0.000279672,0.000279672,0.000279672
108,344.86,0.82608,0.37792,0.93463,0.99833,1,0.995,0.68007,1.26859,0.4228,1.15346,0.000263443,0.000263443,0.000263443
109,347.536,0.82745,0.37359,0.92233,0.99843,1,0.995,0.66318,1.31251,0.43579,1.19116,0.000247213,0.000247213,0.000247213
110,350.267,0.81356,0.36856,0.91979,0.99805,1,0.995,0.67976,1.30715,0.43415,1.17766,0.000230984,0.000230984,0.000230984
111,352.954,0.80021,0.36577,0.92608,0.99701,1,0.995,0.68196,1.27099,0.42533,1.16127,0.000214754,0.000214754,0.000214754
112,355.679,0.7837,0.36359,0.91461,0.97694,1,0.99457,0.67652,1.26492,0.42294,1.14201,0.000198525,0.000198525,0.000198525
113,371.394,0.76875,0.34312,0.90784,0.99799,1,0.995,0.67141,1.30239,0.43236,1.1722,0.000182295,0.000182295,0.000182295
114,374.102,0.74806,0.33738,0.89903,0.9978,1,0.995,0.68305,1.29066,0.43133,1.16113,0.000166066,0.000166066,0.000166066
115,377.285,0.73735,0.33537,0.89626,0.99706,1,0.995,0.68257,1.26354,0.42452,1.15048,0.000149836,0.000149836,0.000149836
116,379.926,0.73881,0.33416,0.90416,0.99688,1,0.995,0.67271,1.26235,0.42665,1.16131,0.000133607,0.000133607,0.000133607
117,382.645,0.72299,0.32869,0.89142,0.99817,1,0.995,0.68488,1.26711,0.42277,1.16935,0.000117377,0.000117377,0.000117377
118,385.278,0.72324,0.32798,0.89468,0.99876,1,0.995,0.6697,1.30441,0.43191,1.19369,0.000101148,0.000101148,0.000101148
119,387.88,0.71787,0.32865,0.89605,0.99868,1,0.995,0.66643,1.3025,0.43108,1.18629,8.4918e-05,8.4918e-05,8.4918e-05
120,390.501,0.7174,0.32527,0.88784,0.99863,1,0.995,0.66519,1.30205,0.42756,1.179,6.86885e-05,6.86885e-05,6.86885e-05
121,393.156,0.71339,0.32559,0.89577,0.99863,1,0.995,0.67547,1.27421,0.42806,1.15091,5.2459e-05,5.2459e-05,5.2459e-05
122,395.78,0.70614,0.32053,0.88832,0.99862,1,0.995,0.67933,1.26638,0.42339,1.15102,3.62295e-05,3.62295e-05,3.62295e-05
