epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,421.237,1.83723,0.75523,0.98956,0.89698,0.8,0.82424,0.28539,2.29307,0.79202,1.01657,0.0009704,0.0009704,0.0009704
54,428.712,1.84356,0.75202,0.98416,0.89156,0.825,0.84822,0.29971,2.2551,0.79454,1.01956,0.0009506,0.0009506,0.0009506
55,436.253,1.8081,0.74293,0.98189,0.88278,0.78929,0.81353,0.28407,2.2966,0.78494,1.03712,0.0009308,0.0009308,0.0009308
56,443.696,1.7945,0.73433,0.9775,0.87778,0.79513,0.82337,0.29404,2.22509,0.8063,1.01285,0.000911,0.000911,0.000911
57,451.269,1.78228,0.72561,0.97366,0.8596,0.76786,0.77687,0.27586,2.2326,0.8099,1.00586,0.0008912,0.0008912,0.0008912
58,458.714,1.80715,0.73486,0.97183,0.85214,0.80274,0.81187,0.27997,2.28153,0.77533,1.02568,0.0008714,0.0008714,0.0008714
59,466.3,1.79479,0.73535,0.97468,0.85302,0.78929,0.79142,0.2751,2.23833,0.81888,1.03319,0.0008516,0.0008516,0.0008516
60,473.736,1.79546,0.734,0.97892,0.87209,0.82788,0.8437,0.29512,2.17303,0.78103,1.00006,0.0008318,0.0008318,0.0008318
61,481.259,1.78178,0.7256,0.97249,0.8611,0.78571,0.786,0.2782,2.23226,0.80009,1.01944,0.000812,0.000812,0.000812
62,488.704,1.77171,0.72191,0.97371,0.85487,0.78929,0.78556,0.27886,2.26893,0.79558,1.02458,0.0007922,0.0007922,0.0007922
63,496.256,1.76415,0.7216,0.97405,0.8667,0.78952,0.8078,0.28486,2.23654,0.77888,1.01609,0.0007724,0.0007724,0.0007724
64,503.772,1.72993,0.70717,0.96534,0.84458,0.73751,0.76622,0.26894,2.29574,0.80361,1.02293,0.0007526,0.0007526,0.0007526
65,512.052,1.74302,0.71068,0.96771,0.83045,0.78719,0.77773,0.27764,2.24221,0.77593,1.01782,0.0007328,0.0007328,0.0007328
66,519.517,1.71777,0.6928,0.97315,0.88078,0.76514,0.80639,0.27811,2.26119,0.77729,1.01584,0.000713,0.000713,0.000713
67,527.092,1.71214,0.69841,0.96448,0.83369,0.80562,0.80325,0.27656,2.23664,0.78392,1.0206,0.0006932,0.0006932,0.0006932
68,534.523,1.72033,0.70263,0.97059,0.85096,0.80357,0.78627,0.2809,2.18694,0.80051,1.01114,0.0006734,0.0006734,0.0006734
69,541.982,1.68826,0.69502,0.96009,0.83585,0.80357,0.79446,0.28786,2.20455,0.77301,1.02005,0.0006536,0.0006536,0.0006536
70,549.389,1.69875,0.69324,0.95496,0.82975,0.80714,0.80794,0.27755,2.22071,0.77688,1.0192,0.0006338,0.0006338,0.0006338
71,556.903,1.6839,0.68902,0.95399,0.85289,0.78214,0.79359,0.27364,2.22258,0.77428,1.02635,0.000614,0.000614,0.000614
72,564.397,1.67034,0.67683,0.95345,0.85516,0.79643,0.80086,0.27792,2.20895,0.79314,1.01975,0.0005942,0.0005942,0.0005942
73,571.85,1.65374,0.67511,0.94344,0.83842,0.81071,0.80697,0.27756,2.23846,0.7796,1.02372,0.0005744,0.0005744,0.0005744
74,579.388,1.66321,0.67488,0.94633,0.8615,0.76071,0.79043,0.28463,2.26599,0.78047,1.02857,0.0005546,0.0005546,0.0005546
75,586.938,1.62418,0.66453,0.95033,0.84341,0.80792,0.80601,0.29352,2.20708,0.75286,1.01788,0.0005348,0.0005348,0.0005348
76,594.424,1.64597,0.66925,0.94777,0.85888,0.79286,0.80622,0.28027,2.25022,0.76517,1.03141,0.000515,0.000515,0.000515
77,601.858,1.63894,0.66752,0.94807,0.8643,0.84643,0.83786,0.28389,2.27793,0.77331,1.03982,0.0004952,0.0004952,0.0004952
78,609.568,1.6295,0.66186,0.9434,0.86677,0.78929,0.8186,0.28537,2.20841,0.76769,1.02906,0.0004754,0.0004754,0.0004754
79,617.273,1.60608,0.65268,0.94455,0.85789,0.81429,0.81944,0.28739,2.25706,0.77239,1.0334,0.0004556,0.0004556,0.0004556
80,624.933,1.616,0.65685,0.94598,0.84698,0.79075,0.78567,0.2788,2.19645,0.77411,1.02512,0.0004358,0.0004358,0.0004358
81,632.42,1.57174,0.6437,0.93599,0.83026,0.78929,0.79617,0.28166,2.17352,0.77432,1.02505,0.000416,0.000416,0.000416
82,639.958,1.58019,0.64762,0.94198,0.85144,0.79831,0.79727,0.27481,2.2261,0.79227,1.03308,0.0003962,0.0003962,0.0003962
83,647.43,1.57321,0.64501,0.93257,0.85704,0.81359,0.82001,0.29389,2.16499,0.75132,1.0269,0.0003764,0.0003764,0.0003764
84,654.871,1.59628,0.65802,0.93323,0.87322,0.83637,0.82494,0.28725,2.25194,0.76889,1.04326,0.0003566,0.0003566,0.0003566
85,662.912,1.58128,0.65014,0.93125,0.86624,0.80357,0.81486,0.2877,2.20357,0.76178,1.02284,0.0003368,0.0003368,0.0003368
86,670.439,1.56469,0.63933,0.93059,0.86949,0.83571,0.82942,0.28898,2.14538,0.74922,1.02131,0.000317,0.000317,0.000317
87,677.86,1.53127,0.63322,0.92737,0.86427,0.79643,0.80136,0.29462,2.18874,0.74099,1.03101,0.0002972,0.0002972,0.0002972
88,685.364,1.57033,0.64097,0.93313,0.85837,0.82143,0.81201,0.29017,2.19115,0.75014,1.02158,0.0002774,0.0002774,0.0002774
89,692.868,1.52515,0.62812,0.92892,0.86584,0.80714,0.81609,0.28516,2.23816,0.74944,1.03244,0.0002576,0.0002576,0.0002576
90,700.593,1.52411,0.62296,0.92674,0.87217,0.81786,0.82657,0.28973,2.20782,0.75176,1.03027,0.0002378,0.0002378,0.0002378
91,730.396,1.45941,0.59398,0.94183,0.88653,0.82857,0.84925,0.27965,2.26253,0.75894,1.03444,0.000218,0.000218,0.000218
92,738.186,1.46246,0.59069,0.94176,0.87092,0.80714,0.81374,0.28177,2.24856,0.76031,1.03108,0.0001982,0.0001982,0.0001982
93,745.824,1.44784,0.58671,0.94401,0.89087,0.81071,0.82518,0.28788,2.24753,0.75433,1.03394,0.0001784,0.0001784,0.0001784
94,753.557,1.42809,0.5822,0.93178,0.88011,0.81279,0.82584,0.28413,2.23484,0.74003,1.03161,0.0001586,0.0001586,0.0001586
95,761.233,1.42946,0.57938,0.92678,0.87148,0.81429,0.83051,0.28929,2.20173,0.73201,1.02495,0.0001388,0.0001388,0.0001388
96,768.918,1.41746,0.57998,0.93046,0.8644,0.79682,0.81454,0.28435,2.22985,0.75042,1.03193,0.000119,0.000119,0.000119
97,776.653,1.39407,0.57303,0.92699,0.86296,0.78929,0.79952,0.28423,2.21491,0.74958,1.03107,9.92e-05,9.92e-05,9.92e-05
98,784.397,1.39761,0.56816,0.92933,0.88222,0.80357,0.81562,0.28856,2.22243,0.7436,1.03072,7.94e-05,7.94e-05,7.94e-05
99,792.295,1.37525,0.56793,0.91968,0.89052,0.81341,0.82626,0.28511,2.22822,0.7489,1.03029,5.96e-05,5.96e-05,5.96e-05
100,799.918,1.38297,0.56699,0.92129,0.88607,0.80552,0.8264,0.28501,2.2286,0.74495,1.03044,3.98e-05,3.98e-05,3.98e-05
