epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,591.061,1.75145,0.72222,0.96019,0.88347,0.81071,0.81667,0.28362,2.12355,0.77762,1.00266,0.0010496,0.0010496,0.0010496
74,599.063,1.75393,0.71869,0.96531,0.8683,0.81429,0.85115,0.29152,2.14713,0.76729,1.00332,0.0010364,0.0010364,0.0010364
75,606.886,1.72664,0.70851,0.96746,0.88078,0.81786,0.83089,0.30214,2.14018,0.75622,0.99802,0.0010232,0.0010232,0.0010232
76,614.604,1.73328,0.70674,0.96954,0.86654,0.82143,0.83504,0.2963,2.19612,0.76158,1.00592,0.00101,0.00101,0.00101
77,622.428,1.73176,0.7101,0.96721,0.87726,0.81684,0.8343,0.29463,2.13186,0.76447,1.00246,0.0009968,0.0009968,0.0009968
78,630.335,1.73228,0.70681,0.96249,0.87822,0.81429,0.82748,0.29672,2.15383,0.7555,1.00592,0.0009836,0.0009836,0.0009836
79,638.168,1.71986,0.70049,0.97133,0.87132,0.80714,0.82419,0.28675,2.17123,0.76013,1.0105,0.0009704,0.0009704,0.0009704
80,645.816,1.72164,0.70302,0.96564,0.85724,0.81071,0.83087,0.30046,2.16573,0.75921,1.0051,0.0009572,0.0009572,0.0009572
81,653.536,1.67416,0.68419,0.9562,0.86861,0.79643,0.83162,0.30347,2.16583,0.75169,1.00398,0.000944,0.000944,0.000944
82,661.67,1.70005,0.68806,0.9651,0.87151,0.82359,0.84538,0.30003,2.07607,0.77801,1.00568,0.0009308,0.0009308,0.0009308
83,669.539,1.65652,0.68678,0.94628,0.88155,0.83214,0.84788,0.29007,2.18434,0.76057,1.01016,0.0009176,0.0009176,0.0009176
84,677.492,1.67868,0.69242,0.948,0.87265,0.83211,0.84048,0.30621,2.11205,0.75659,1.00645,0.0009044,0.0009044,0.0009044
85,685.829,1.6932,0.69289,0.94812,0.87421,0.83571,0.84472,0.30204,2.16035,0.74956,1.01047,0.0008912,0.0008912,0.0008912
86,693.838,1.67065,0.68579,0.94779,0.84518,0.83571,0.83439,0.31128,2.10676,0.74155,1.0048,0.000878,0.000878,0.000878
87,701.606,1.63912,0.67467,0.95036,0.87651,0.81786,0.83482,0.3032,2.13193,0.72629,1.00411,0.0008648,0.0008648,0.0008648
88,709.356,1.69806,0.69122,0.9598,0.87684,0.83214,0.84093,0.3052,2.14046,0.7438,1.00589,0.0008516,0.0008516,0.0008516
89,717.171,1.63816,0.6746,0.95085,0.87809,0.83214,0.84282,0.30373,2.12313,0.74467,1.00099,0.0008384,0.0008384,0.0008384
90,725.004,1.66069,0.67544,0.95206,0.90231,0.83571,0.85199,0.31145,2.11196,0.74289,0.99783,0.0008252,0.0008252,0.0008252
91,732.687,1.61583,0.66069,0.93929,0.87064,0.79286,0.8269,0.30512,2.17791,0.75805,1.01235,0.000812,0.000812,0.000812
92,740.445,1.66269,0.67282,0.94399,0.89001,0.82857,0.8456,0.31322,2.13693,0.7332,1.00529,0.0007988,0.0007988,0.0007988
93,748.467,1.62633,0.66363,0.94539,0.87796,0.82216,0.83001,0.30383,2.17447,0.74223,1.01143,0.0007856,0.0007856,0.0007856
94,756.247,1.6142,0.66009,0.93965,0.8864,0.82143,0.85349,0.30193,2.17826,0.74997,1.01648,0.0007724,0.0007724,0.0007724
95,764.043,1.60292,0.65878,0.94045,0.885,0.82857,0.83447,0.29837,2.17005,0.73853,1.01688,0.0007592,0.0007592,0.0007592
96,771.913,1.6449,0.67594,0.94407,0.87398,0.84214,0.86281,0.29877,2.16873,0.74385,1.01536,0.000746,0.000746,0.000746
97,779.66,1.60369,0.66167,0.9487,0.87827,0.82457,0.84156,0.29723,2.19515,0.73947,1.00982,0.0007328,0.0007328,0.0007328
98,787.396,1.60621,0.65799,0.94007,0.88552,0.81071,0.85429,0.30829,2.16844,0.74312,1.00913,0.0007196,0.0007196,0.0007196
99,795.109,1.59638,0.65355,0.93253,0.89808,0.83929,0.85813,0.30956,2.13111,0.73198,1.00938,0.0007064,0.0007064,0.0007064
100,803.079,1.57663,0.64736,0.93223,0.90116,0.81429,0.84612,0.29622,2.17234,0.76248,1.01182,0.0006932,0.0006932,0.0006932
101,810.847,1.56405,0.65418,0.92967,0.86793,0.81071,0.83743,0.29699,2.17023,0.76157,1.01081,0.00068,0.00068,0.00068
102,818.871,1.58177,0.6591,0.93934,0.88349,0.84643,0.85388,0.30072,2.16746,0.74733,1.01682,0.0006668,0.0006668,0.0006668
103,826.651,1.54699,0.63964,0.92312,0.88017,0.83946,0.84832,0.29555,2.16796,0.74921,1.02015,0.0006536,0.0006536,0.0006536
104,834.666,1.5535,0.64342,0.92961,0.87817,0.82376,0.84302,0.2996,2.16823,0.75242,1.01882,0.0006404,0.0006404,0.0006404
105,842.513,1.55513,0.6379,0.93195,0.91067,0.83743,0.8688,0.30364,2.1732,0.74655,1.02071,0.0006272,0.0006272,0.0006272
106,850.438,1.51169,0.63059,0.91913,0.86528,0.81786,0.81489,0.29663,2.17615,0.74671,1.0189,0.000614,0.000614,0.000614
107,858.201,1.52609,0.62573,0.9274,0.87516,0.84286,0.85192,0.29775,2.11804,0.73191,1.01005,0.0006008,0.0006008,0.0006008
108,866.041,1.54979,0.64014,0.92844,0.87647,0.82857,0.84469,0.29979,2.18599,0.74386,1.02216,0.0005876,0.0005876,0.0005876
109,873.715,1.51935,0.63572,0.91665,0.87534,0.83214,0.84803,0.30293,2.14816,0.75477,1.01823,0.0005744,0.0005744,0.0005744
110,882.414,1.51198,0.63833,0.91881,0.87884,0.825,0.84393,0.31172,2.12222,0.72579,1.01071,0.0005612,0.0005612,0.0005612
111,890.247,1.4986,0.62495,0.91185,0.87716,0.8161,0.83092,0.29898,2.15276,0.73,1.02474,0.000548,0.000548,0.000548
112,898.14,1.50815,0.6278,0.91936,0.87807,0.82305,0.83252,0.29931,2.15798,0.73618,1.0241,0.0005348,0.0005348,0.0005348
113,906.013,1.48237,0.61673,0.91735,0.88435,0.81927,0.8243,0.29478,2.14679,0.74958,1.02456,0.0005216,0.0005216,0.0005216
114,913.797,1.50985,0.61955,0.92678,0.88883,0.82811,0.84884,0.29783,2.13097,0.73736,1.02057,0.0005084,0.0005084,0.0005084
115,921.571,1.47422,0.61587,0.91619,0.88295,0.825,0.83745,0.29793,2.11514,0.73858,1.01812,0.0004952,0.0004952,0.0004952
116,929.453,1.49497,0.6201,0.9202,0.86926,0.82143,0.8374,0.30113,2.10599,0.73531,1.01532,0.000482,0.000482,0.000482
117,937.307,1.4869,0.61462,0.91585,0.87651,0.82143,0.82165,0.29878,2.1284,0.73302,1.01735,0.0004688,0.0004688,0.0004688
118,945.238,1.48217,0.61945,0.91265,0.86186,0.825,0.81917,0.29799,2.17909,0.7397,1.02709,0.0004556,0.0004556,0.0004556
119,952.925,1.44897,0.60092,0.9133,0.88323,0.81429,0.8404,0.29927,2.17948,0.74224,1.02734,0.0004424,0.0004424,0.0004424
