epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,587.945,0.32879,0.38022,0.26467,0.80698,0.99964,0.99296,0.995,0.97839,0.99255,0.98592,0.98526,0.93588,0.24159,0.32238,0.19119,0.79545,0.0007922,0.0007922,0.0007922
124,592.254,0.31737,0.38388,0.25517,0.80507,0.99961,0.99296,0.995,0.97923,0.99252,0.98592,0.98512,0.93488,0.23469,0.31095,0.18746,0.79244,0.0007823,0.0007823,0.0007823
125,596.723,0.33552,0.41887,0.26634,0.80656,0.99956,0.99296,0.995,0.97952,0.99956,0.99296,0.995,0.96048,0.22473,0.28381,0.19282,0.78879,0.0007724,0.0007724,0.0007724
126,600.975,0.32559,0.38644,0.26205,0.81039,0.99962,0.99296,0.995,0.97927,0.99962,0.99296,0.995,0.95488,0.23155,0.28788,0.19094,0.7935,0.0007625,0.0007625,0.0007625
127,605.282,0.32606,0.38304,0.25915,0.81032,0.99961,0.99296,0.995,0.9785,0.99252,0.98592,0.98819,0.94716,0.23795,0.30244,0.18264,0.79423,0.0007526,0.0007526,0.0007526
128,609.574,0.31753,0.37444,0.25697,0.81165,0.99961,0.99296,0.995,0.97645,0.99252,0.98592,0.98905,0.94161,0.24879,0.29095,0.18927,0.79749,0.0007427,0.0007427,0.0007427
129,613.789,0.3186,0.42364,0.25309,0.80899,0.99962,0.99296,0.995,0.97987,0.99962,0.99296,0.995,0.94753,0.22821,0.30455,0.19179,0.79544,0.0007328,0.0007328,0.0007328
130,618.003,0.3126,0.42129,0.25863,0.80734,0.99949,0.99296,0.995,0.9782,0.9924,0.98592,0.98663,0.94154,0.22543,0.31824,0.18533,0.79498,0.0007229,0.0007229,0.0007229
131,622.247,0.31134,0.36674,0.2535,0.80736,0.99961,0.99296,0.995,0.98133,0.99252,0.98592,0.98662,0.93895,0.23434,0.31107,0.18206,0.79409,0.000713,0.000713,0.000713
132,626.636,0.30886,0.39066,0.25556,0.81081,0.99958,0.99296,0.995,0.97716,0.9925,0.98592,0.98532,0.93907,0.2359,0.31295,0.18658,0.79753,0.0007031,0.0007031,0.0007031
133,630.897,0.32609,0.38602,0.25884,0.80592,0.99955,0.99296,0.995,0.98002,0.99955,0.99296,0.995,0.95133,0.22375,0.29693,0.18601,0.79667,0.0006932,0.0006932,0.0006932
134,635.191,0.3188,0.3791,0.25736,0.80948,0.99961,0.99296,0.995,0.97668,0.99961,0.99296,0.995,0.94256,0.23845,0.30962,0.18652,0.8006,0.0006833,0.0006833,0.0006833
135,639.484,0.3167,0.3778,0.25341,0.81097,0.99962,0.99296,0.995,0.97452,0.99962,0.99296,0.995,0.94086,0.24628,0.33587,0.18562,0.80073,0.0006734,0.0006734,0.0006734
136,643.736,0.31916,0.40678,0.25041,0.80516,0.99961,0.99296,0.995,0.97967,0.99252,0.98592,0.98469,0.94024,0.2319,0.31226,0.17529,0.79467,0.0006635,0.0006635,0.0006635
137,648.031,0.31616,0.3968,0.25293,0.80495,0.9996,0.99296,0.995,0.97778,0.99251,0.98592,0.98527,0.93848,0.23519,0.33017,0.18342,0.79606,0.0006536,0.0006536,0.0006536
138,652.503,0.32605,0.37633,0.25397,0.80985,0.99962,0.99296,0.995,0.97718,0.99253,0.98592,0.98411,0.93343,0.25125,0.33257,0.18292,0.79937,0.0006437,0.0006437,0.0006437
139,657.281,0.31275,0.39222,0.25181,0.80375,0.99961,0.99296,0.995,0.97914,0.99252,0.98592,0.98477,0.93891,0.2437,0.3547,0.18863,0.79856,0.0006338,0.0006338,0.0006338
140,662.249,0.31114,0.3787,0.25132,0.80629,0.99961,0.99296,0.995,0.97946,0.99252,0.98592,0.985,0.94636,0.2224,0.31996,0.18584,0.79274,0.0006239,0.0006239,0.0006239
141,666.881,0.31015,0.38303,0.24918,0.81167,0.99961,0.99296,0.995,0.97538,0.99252,0.98592,0.98556,0.94032,0.22382,0.31271,0.17899,0.7933,0.000614,0.000614,0.000614
142,671.634,0.32607,0.38488,0.25367,0.80688,1,0.99266,0.995,0.97445,0.99291,0.98562,0.98798,0.93955,0.24871,0.32135,0.19251,0.79778,0.0006041,0.0006041,0.0006041
143,676.111,0.3105,0.35656,0.24792,0.79991,0.99961,0.99296,0.995,0.98116,0.99252,0.98592,0.98927,0.94944,0.23441,0.3135,0.18452,0.79858,0.0005942,0.0005942,0.0005942
144,680.447,0.31736,0.37749,0.24844,0.80481,0.99961,0.99296,0.995,0.98312,0.99252,0.98592,0.98765,0.95381,0.22165,0.2987,0.18708,0.79127,0.0005843,0.0005843,0.0005843
145,684.81,0.30875,0.39499,0.25038,0.8063,0.99962,0.99296,0.995,0.98322,0.99253,0.98592,0.98827,0.9492,0.21591,0.30463,0.17483,0.78972,0.0005744,0.0005744,0.0005744
146,689.178,0.3044,0.368,0.24544,0.80516,0.99961,0.99296,0.995,0.98347,0.99252,0.98592,0.98874,0.95066,0.2158,0.28209,0.17531,0.79008,0.0005645,0.0005645,0.0005645
147,693.505,0.30095,0.35606,0.24057,0.80121,0.99949,0.99296,0.995,0.98249,0.9924,0.98592,0.98799,0.94658,0.22818,0.28129,0.17645,0.79345,0.0005546,0.0005546,0.0005546
148,698.061,0.30497,0.37597,0.24532,0.79819,0.99938,0.99296,0.995,0.97616,0.99229,0.98592,0.9879,0.94025,0.24266,0.27996,0.18407,0.79255,0.0005447,0.0005447,0.0005447
149,702.563,0.30778,0.37307,0.23951,0.80257,0.99939,0.99296,0.995,0.98146,0.9923,0.98592,0.98784,0.94602,0.21763,0.27389,0.18085,0.7907,0.0005348,0.0005348,0.0005348
150,706.959,0.30726,0.366,0.24984,0.80936,0.99956,0.99296,0.995,0.9803,0.99956,0.99296,0.995,0.94971,0.2365,0.26031,0.18721,0.79217,0.0005249,0.0005249,0.0005249
151,711.351,0.30692,0.35975,0.24331,0.80569,0.99961,0.99296,0.995,0.98324,0.99961,0.99296,0.995,0.95548,0.21203,0.27563,0.1726,0.78835,0.000515,0.000515,0.000515
152,715.698,0.29711,0.35407,0.24042,0.80133,0.9996,0.99296,0.995,0.98043,0.9996,0.99296,0.995,0.95076,0.22605,0.29562,0.17313,0.79111,0.0005051,0.0005051,0.0005051
153,719.992,0.3065,0.36174,0.24574,0.80112,0.9996,0.99296,0.995,0.98252,0.9996,0.99296,0.995,0.94654,0.2209,0.28942,0.16873,0.78976,0.0004952,0.0004952,0.0004952
154,724.364,0.29446,0.37243,0.23931,0.80169,0.99959,0.99296,0.995,0.98187,0.99251,0.98592,0.98702,0.94425,0.23211,0.29118,0.17197,0.79374,0.0004853,0.0004853,0.0004853
155,728.735,0.29566,0.36112,0.23361,0.80885,0.99962,0.99296,0.995,0.98198,0.99253,0.98592,0.9853,0.94529,0.21746,0.28774,0.17512,0.7881,0.0004754,0.0004754,0.0004754
156,733.074,0.29387,0.37871,0.24174,0.79897,0.9996,0.99296,0.995,0.98235,0.99251,0.98592,0.98508,0.94389,0.21538,0.27516,0.17726,0.79332,0.0004655,0.0004655,0.0004655
157,737.546,0.30111,0.37873,0.24455,0.80605,0.99959,0.99296,0.995,0.98249,0.9925,0.98592,0.98582,0.94309,0.21335,0.27332,0.16934,0.79188,0.0004556,0.0004556,0.0004556
158,741.895,0.30101,0.36622,0.24457,0.8012,0.99961,0.99296,0.995,0.98053,0.99252,0.98592,0.9861,0.94868,0.21226,0.29686,0.16367,0.7903,0.0004457,0.0004457,0.0004457
159,746.193,0.29697,0.36014,0.24131,0.80079,0.99959,0.99296,0.995,0.97942,0.9925,0.98592,0.9856,0.94136,0.22227,0.3027,0.16604,0.7944,0.0004358,0.0004358,0.0004358
160,750.462,0.2974,0.39534,0.24069,0.80098,0.99961,0.99296,0.995,0.98008,0.99252,0.98592,0.98515,0.93986,0.22096,0.30758,0.16345,0.79559,0.0004259,0.0004259,0.0004259
161,754.782,0.30173,0.3622,0.2423,0.7983,0.9996,0.99296,0.995,0.97948,0.99251,0.98592,0.98459,0.93767,0.22813,0.30248,0.17369,0.79213,0.000416,0.000416,0.000416
162,759.128,0.28802,0.34806,0.24371,0.7977,0.99962,0.99296,0.995,0.97905,0.99962,0.99296,0.995,0.94911,0.23044,0.28851,0.17599,0.79377,0.0004061,0.0004061,0.0004061
163,763.488,0.28067,0.34078,0.23525,0.79447,0.9996,0.99296,0.995,0.9834,0.99251,0.98592,0.98883,0.94352,0.22443,0.28666,0.17901,0.79425,0.0003962,0.0003962,0.0003962
164,767.795,0.28423,0.36547,0.22975,0.80523,0.99961,0.99296,0.995,0.98161,0.99253,0.98592,0.9884,0.94603,0.21643,0.31423,0.17474,0.79588,0.0003863,0.0003863,0.0003863
165,772.096,0.28996,0.39128,0.23323,0.79692,0.99961,0.99296,0.995,0.98113,0.99252,0.98592,0.98773,0.94359,0.21359,0.33991,0.17731,0.79682,0.0003764,0.0003764,0.0003764
166,776.449,0.29266,0.36154,0.23578,0.80634,0.99951,0.99296,0.995,0.9824,0.99243,0.98592,0.98749,0.95062,0.21321,0.3115,0.16874,0.79663,0.0003665,0.0003665,0.0003665
167,780.876,0.28765,0.35915,0.23847,0.79744,0.99959,0.99296,0.995,0.98267,0.9925,0.98592,0.98876,0.94905,0.2083,0.29344,0.16876,0.7952,0.0003566,0.0003566,0.0003566
168,785.273,0.28725,0.37281,0.23336,0.79974,0.99962,0.99296,0.995,0.98211,0.99253,0.98592,0.98891,0.9506,0.20006,0.29488,0.16287,0.79248,0.0003467,0.0003467,0.0003467
169,789.7,0.28611,0.36146,0.22766,0.80065,0.99962,0.99296,0.995,0.98104,0.99253,0.98592,0.98838,0.94403,0.21916,0.3035,0.172,0.79488,0.0003368,0.0003368,0.0003368
170,794.147,0.28185,0.36005,0.22635,0.79636,0.9996,0.99296,0.995,0.98109,0.99251,0.98592,0.98879,0.94816,0.21509,0.29267,0.16764,0.79464,0.0003269,0.0003269,0.0003269
171,798.563,0.2901,0.36416,0.23152,0.79803,0.99948,0.99296,0.995,0.98114,0.99239,0.98592,0.9878,0.94292,0.21138,0.29063,0.1719,0.79195,0.000317,0.000317,0.000317
172,803.11,0.29084,0.36056,0.23435,0.79431,0.99961,0.99296,0.995,0.985,0.99252,0.98592,0.98788,0.95099,0.19833,0.28097,0.16153,0.79001,0.0003071,0.0003071,0.0003071
173,807.676,0.28181,0.34332,0.23355,0.80264,0.99962,0.99296,0.995,0.98489,0.99962,0.99296,0.995,0.94786,0.20196,0.26982,0.15867,0.79152,0.0002972,0.0002972,0.0002972
174,812.072,0.28497,0.3514,0.23632,0.80389,0.99963,0.99296,0.995,0.98305,0.99963,0.99296,0.995,0.96045,0.19643,0.27397,0.15596,0.79216,0.0002873,0.0002873,0.0002873
175,816.519,0.27233,0.39791,0.22254,0.79473,0.99962,0.99296,0.995,0.98206,0.99962,0.99296,0.995,0.94828,0.20031,0.27127,0.1544,0.79028,0.0002774,0.0002774,0.0002774
176,820.904,0.28903,0.34089,0.22597,0.80341,0.99961,0.99296,0.995,0.98096,0.99252,0.98592,0.9879,0.94515,0.19958,0.26408,0.15551,0.79004,0.0002675,0.0002675,0.0002675
177,825.364,0.28531,0.36491,0.22738,0.80266,0.99961,0.99296,0.995,0.98339,0.99961,0.99296,0.995,0.9515,0.20036,0.27269,0.1567,0.7898,0.0002576,0.0002576,0.0002576
178,829.764,0.27203,0.34131,0.22781,0.79827,0.99961,0.99296,0.995,0.98001,0.99252,0.98592,0.98778,0.94491,0.20754,0.28416,0.15405,0.79051,0.0002477,0.0002477,0.0002477
179,834.239,0.27664,0.32917,0.22665,0.80427,0.99959,0.99296,0.995,0.98348,0.9925,0.98592,0.98842,0.952,0.20455,0.28238,0.15634,0.78963,0.0002378,0.0002378,0.0002378
180,838.637,0.27829,0.34189,0.22897,0.79873,0.99961,0.99296,0.995,0.98214,0.99252,0.98592,0.98875,0.9404,0.21052,0.29396,0.15766,0.79015,0.0002279,0.0002279,0.0002279
181,843.009,0.28476,0.34605,0.23403,0.80377,0.99951,0.99296,0.995,0.98195,0.99242,0.98592,0.98824,0.9514,0.2027,0.29846,0.1567,0.78926,0.000218,0.000218,0.000218
182,847.442,0.27669,0.33877,0.22651,0.79884,0.99951,0.99296,0.995,0.98162,0.99242,0.98592,0.98815,0.94046,0.22199,0.29433,0.16311,0.79088,0.0002081,0.0002081,0.0002081
183,851.842,0.27221,0.33146,0.22112,0.79843,0.9996,0.99296,0.995,0.98144,0.99251,0.98592,0.9886,0.94984,0.20041,0.28546,0.1538,0.78943,0.0001982,0.0001982,0.0001982
184,856.497,0.28192,0.37197,0.22462,0.80482,1,0.99248,0.995,0.98431,0.9929,0.98543,0.98839,0.94288,0.21646,0.29138,0.16294,0.7923,0.0001883,0.0001883,0.0001883
185,860.819,0.27263,0.35077,0.21724,0.79278,0.99975,0.99296,0.995,0.98216,0.99266,0.98592,0.98833,0.94541,0.20354,0.29437,0.15417,0.79193,0.0001784,0.0001784,0.0001784
186,865.191,0.27317,0.32952,0.21705,0.80156,0.99962,0.99296,0.995,0.98218,0.99253,0.98592,0.98856,0.94736,0.19643,0.2932,0.15255,0.79085,0.0001685,0.0001685,0.0001685
187,869.762,0.26955,0.33918,0.21991,0.79709,0.99962,0.99296,0.995,0.98374,0.99253,0.98592,0.98877,0.94401,0.20399,0.29194,0.14741,0.79165,0.0001586,0.0001586,0.0001586
188,874.039,0.27867,0.34535,0.22469,0.79734,0.9996,0.99296,0.995,0.98314,0.99251,0.98592,0.9888,0.95191,0.19961,0.28679,0.15028,0.79126,0.0001487,0.0001487,0.0001487
189,878.317,0.27136,0.33768,0.21443,0.8027,0.99958,0.99296,0.995,0.98316,0.99249,0.98592,0.98856,0.9404,0.20199,0.27985,0.15426,0.79062,0.0001388,0.0001388,0.0001388
190,882.48,0.26242,0.33866,0.2129,0.79759,0.99961,0.99296,0.995,0.98414,0.99252,0.98592,0.98855,0.94638,0.20046,0.27389,0.15306,0.79105,0.0001289,0.0001289,0.0001289
191,907.677,0.21872,0.30248,0.18009,0.7755,0.99961,0.99296,0.995,0.98244,0.99252,0.98592,0.9876,0.9488,0.19665,0.28628,0.14843,0.79034,0.000119,0.000119,0.000119
192,911.726,0.22084,0.28215,0.17959,0.7737,0.99961,0.99296,0.995,0.98263,0.99252,0.98592,0.98789,0.94692,0.19774,0.29306,0.14906,0.79027,0.0001091,0.0001091,0.0001091
193,915.783,0.20923,0.28896,0.17332,0.76838,0.99959,0.99296,0.995,0.98314,0.9925,0.98592,0.98846,0.95252,0.20171,0.30553,0.14905,0.7921,9.92e-05,9.92e-05,9.92e-05
194,919.942,0.21596,0.28677,0.17418,0.77217,0.99961,0.99296,0.995,0.98241,0.99252,0.98592,0.98851,0.949,0.20193,0.31377,0.15148,0.79201,8.93e-05,8.93e-05,8.93e-05
195,923.951,0.21015,0.28416,0.17119,0.76642,0.99965,0.99296,0.995,0.98284,0.99256,0.98592,0.98789,0.95282,0.19673,0.31129,0.14992,0.78975,7.94e-05,7.94e-05,7.94e-05
196,928.003,0.21134,0.28301,0.17481,0.77331,0.99966,0.99296,0.995,0.9844,0.99257,0.98592,0.98772,0.94578,0.19803,0.30827,0.15061,0.79129,6.95e-05,6.95e-05,6.95e-05
197,931.998,0.20746,0.27322,0.17337,0.77634,0.99969,0.99296,0.995,0.98268,0.99259,0.98592,0.98758,0.94767,0.20011,0.3085,0.15062,0.79202,5.96e-05,5.96e-05,5.96e-05
198,936.037,0.2174,0.28163,0.17309,0.7717,0.99969,0.99296,0.995,0.98415,0.9926,0.98592,0.98758,0.94642,0.20145,0.30622,0.14759,0.79181,4.97e-05,4.97e-05,4.97e-05
199,940.122,0.20887,0.2736,0.16827,0.77492,0.99966,0.99296,0.995,0.98418,0.99257,0.98592,0.98729,0.94963,0.1942,0.30416,0.14773,0.79081,3.98e-05,3.98e-05,3.98e-05
200,944.423,0.21665,0.28092,0.1742,0.77094,0.99965,0.99296,0.995,0.98431,0.99256,0.98592,0.98748,0.94898,0.19486,0.30355,0.14837,0.79069,2.99e-05,2.99e-05,2.99e-05
